id,code,name,categoria_ids,activar,union_id/id
employee_management_extended.record_002075,1113/10 E,"FED.OBREROS Y EMPL. DE LA IND. DEL PAPEL,CARTON,QUIMICOS Y SINDICATO DE OBREROS Y EMPLEADOS DE LA IND. DEL PAPEL,CARTON C/ZUCAMOS SA Y ZUCAMOS CUYO SA (REEMPLAZA A CCT 711/05 E)",,FALSE,
employee_management_extended.record_002076,1114/10 E,SINDICATO UNICOS DE CANTANTES C/IMAGINA KIDS SA,,FALSE,
employee_management_extended.record_002077,1115/10 E,FEDERACION ARGENTINA DE TRABAJADORES DE LUZ Y FUERZA C/INDUSTRIA JUAN F.SECCO SA,,FALSE,
employee_management_extended.record_002078,1116/10 E,SINDICATO EMPLEADOS TEXTILES DE LA INDUSTRIA Y AFINES C/ INVISTA ARGENTINA SRL (Reemplaza al CCT 968/08bi E),,FALSE,
employee_management_extended.record_002079,1117/10 E,UNIOMN FERROVIARIA C/ FERROCENTRAL SA (REEMPLAZA A CCT 792/06 E),,FALSE,
employee_management_extended.record_002080,1118/10 E,FEDERACION NACIONAL DE TRABAJADORES DE OBRAS SANITARIAS Y SINDICATO DEL PERSONAL DE OBRAS SANITARIAS LA PAMPA C/AGUAS DEL COLORADO SAPEM,,FALSE,
employee_management_extended.record_002081,1119/10 E,"SINDICATO UNICO DE EMPLEADORES DEL TABACO DE LA REP,ARG. C/ALLIANCE ONE TABACO ARG. SA. (REEMPLAZA A CCT 510/03E,863/07E,995/08 E,",,FALSE,
employee_management_extended.record_002082,1120/10 E,FEDERACION NACIONAL DE TRABAJADORES DE OBRAS SANITARIAS C/CONSORCIO DE RIEGO Y DRENAJE DEL VALLE INFERIOR DE RIO NEGRO,,FALSE,
employee_management_extended.record_002083,1121/10 E,"ASOCIACION SEÑALEROS FERROVIARIOS ARGENTINOS C/TRENES DE BUENOS AIRES SA (REEMPLAZA ACCT 323/98 E,590/03 E,745/05E)",,FALSE,
employee_management_extended.record_002084,1122/10 E,FEDERACION SINDICATOS UNIDOS PETROLEROS E HIDROCARBUROS C/INCEI SRL (REEMPLAZA ACCT 515/03 E),,FALSE,
employee_management_extended.record_002085,1123/10 E,SINDICATO UNICO EMPLEADOS DEL TABACO DE LA REPUBLICA ARGENTINA C/ CIA. INTRODUCTORA DE BUENOS AIRES SA Y DOS ANCLAS SA,,FALSE,
employee_management_extended.record_002086,1124/10 E,SINDICATO DE MECANICOS Y AFINES DEL TRANSPORTE AUTOMOTOR DE LA REP.ARG. C/YAMAHA MOTOR ARGENTINA SA,,FALSE,
employee_management_extended.record_002087,1125/10 E,SINDICATO DE OBREROS Y EMPLEADOS DE LA EDUCACION Y LA MINORIDAD C/FUNDACION UNIVERSIDAD CATOLICA ARGENTINA SANTA MARIA DE LOS BUENOS AIRES,,FALSE,
employee_management_extended.record_002088,1126/10 E,ASOCIACION DEL PERSONAL JERARQUICO DEL AGUA Y LA ENERGIA C/EMPRESADE TRANSPORTE DE ENERGIA ELECTRICA POR DISTRIBUCIÓN TRONCAL DE CUYO SA (DISTRICUYO SS),,FALSE,
employee_management_extended.record_002089,1127/10 E,"UNION DE TRABAJADORES DEL TURISMO, HOTELEROS Y GASTRONOMICAS DE LA REP.ARG. C/CASINO DE ROSARIO",,FALSE,
employee_management_extended.record_002090,1128/10 E,UNION OBREROS Y EMPLEADOS PLASTICOS C/INDUSTRIA PLASTICAS AUSTRALES SA,,FALSE,
employee_management_extended.record_002091,1129/10 E,SINDICATO DE MECANICOS Y AFINES DEL TRANSPORTE AUTOMOTOR DE LA REP.ARG. C/GORVARRI ARG. SA,,FALSE,
employee_management_extended.record_002092,1130/10 E,ASOCIACION DE TRABAJADORES DE LA SANIDAD ARGENTINA DE ROSARIO C/INSTITUTO GAMMA SA Y SANATORIO LOS ARROYOS SA,,FALSE,
employee_management_extended.record_002093,1131/10 E,UNION DE TRABAJADORES ENTIDADES DEPORTIVAS Y CIVILES C/SINDICATO DEL SEGURO,,FALSE,
employee_management_extended.record_002094,1132/10 E,"FEDERACION DE TRABAJADORES DEL TABACO DE LA REP.ARG. C/ALLIANCE ONE TOBACCO AREGENTINA SA (REEMPLAZA A CCT 694/05 E, 981/08 E)",,FALSE,
employee_management_extended.record_002095,1133/10 E,ASOCIACION DEL PERSONAL DE LA JUNTA NACIONAL DE GRANOS DE ROSARIO C/SERVICIOS PORTUARIOS SA (REEMPLAZA PARCIALMENTE A CCT 955/08 E),,FALSE,
employee_management_extended.record_002096,1134/10 E,ADMINISTRACION DE INFRAESTRUCTURA FERROVIARIA SOC.DEL ESTADO C/ASOCIACION DEL PERSONAL DE DIRECCION DE LOS FERROCARRILES ARGENTINOS,,FALSE,
employee_management_extended.record_002097,1135/10 E,ASOCIACION DEL PERSONAL JERARQUICO DEL AGUA Y LA ENERGIA C/ TERMOANDES SA,,FALSE,
employee_management_extended.record_002098,1136/10 E,UNION DE TRABAJADORES DE ENTIDADES DEPORTIVAS Y CIVILES C/ MEDIFE ASOCIACION CIVIL Y OBRA SOCIAL DEL PERSONAL DE DIRECCION ACCION SOCIAL DE EMPRESARIOS (REEMPLAZA A CCT 914/07 E),,FALSE,
employee_management_extended.record_002099,1137/10 E,SINDICATO DE GUINCHEROS Y MAQUINISTAS DE GRUAS MOVILES C/ ESTIBAJE SAN PEDRO SA,,FALSE,
employee_management_extended.record_002100,1138/10 E,SINDICATO MECANICOS Y AFINES DEL TRANSPORTE AUTOMOTOR DE LA REP. ARGENTINA C/ FAURECIA SISTEMAS DE ESCAPES ARGENTINA SA,,FALSE,
employee_management_extended.record_002101,1139/10 E,ASOCIACION DE PILOTOS DE LINEAS AEREAS C/ SOL LINEAS AEREAS SA,,FALSE,
employee_management_extended.record_002102,1140/10 E,SINDICATO ÚNICO DE EMPLEADOS DEL TABACO DE LA REPÚBLICA ARGENTINA C/ COMERCIAL INDUSTRIAL Y MISIONERA ARGENTINA SOCIEDAD ANÓNIMA,,FALSE,
employee_management_extended.record_002103,1141/10 E,"SINDICATO DE TRABAJADORES DE JUEGOS DE AZAR, ENTRETENIMIENTO, ESPARCIMIENTO, RECREACION Y AFINES DE LA REPUBLICA ARGENTINA C/ MAGIC MOMENT SOCIEDAD ANÓNIMA",,FALSE,
employee_management_extended.record_002104,1142/10 E,"FEDERACION DE TRABAJADORES DEL TABACO DE LA REPUBLICA ARGENTINA C/ TABACOS NORTE SOCIEDAD ANÓNIMA (REEMPLAZA A CCT N° 915/07 ""E"")",,FALSE,
employee_management_extended.record_002105,1143/10 E,"FEDERACION DE OBREROS Y EMPLEADOS VITIVINICOLAS Y AFINES Y SINDICATO DE OBREROS Y EMPLEADOS VITIVINICOLAS Y AFINES C/ CEPAS ARGENTINAS (REEMPLAZA A CCT N° 447/01 ""E"")",,FALSE,
employee_management_extended.record_002106,1144/10 E,UNIÓN DE TRABAJADORES DE ENTIDADES DEPORTIVAS Y CIVILES C/ SOCIEDAD DAMAS DE LA MISERICORDIA Y PATRONATO DE LA INFANCIA,,FALSE,
employee_management_extended.record_002107,1145/10 E,SINDICATO DE OBRAS SANITARIAS DE FORMOSA Y FEDERACION NACIONAL DE TRABAJADORES DE OBRAS SANITARIAS C/ AGUAS DE FORMOSA SOCIEDAD ANÓNIMA,,FALSE,
employee_management_extended.record_002108,1146/10 E,"SINDICATO DE TRABAJADORES DE JUEGOS DE AZAR, ENTRETENIMIENTO, ESPARCIMIENTO, RECREACION Y AFINES DE LA REPUBLICA ARGENTINA C/ CASINO DE ROSARIO SOCIEDAD ANÓNIMA",,FALSE,
employee_management_extended.record_002109,1147/10 E,"FEDERACIÓN SINDICATOS UNIDOS PETROLEROS E HIDROCARBURÍFEROS C/ EMPRENDIMIENTOS LABORALES SOCIEDAD ANÓNIMA (REEMPLAZA A CCT N° 359/99 ""E"")",,FALSE,
employee_management_extended.record_002110,1148/10 E,"FEDERACIÓN SINDICATOS UNIDOS PETROLEROS E HIDROCARBURÍFEROS C/ BUCETA, JUAN MARTIN Y MARTIN, ROBERTO ALFREDO SOCIEDAD DE HECHO",,FALSE,
employee_management_extended.record_002111,1149/10 E,"UNIÓN PERSONAL SUPERIOR DEL GAS C/ GASNOR SOCIEDAD ANÓNIMA (REEMPLAZA A CCT N° 419/00 ""E"")",,FALSE,
employee_management_extended.record_002112,1150/10 E,"SINDICATO DE MECÁNICOS Y AFINES DEL TRANSPORTE AUTOMOTOR DE LA REPÚBLICA ARGENTINA C/ JOHNSON MATTHEY ARGENTINA SOCIEDAD ANÓNIMA (REEMPLAZA A CCT N° 1101/10 ""E"")",,FALSE,
employee_management_extended.record_002113,1151/10 E,"SINDICATO DE TRABAJADORES DE JUEGOS DE AZAR, ENTRETENIMIENTO, ESPARCIMIENTO, RECREACION Y AFINES DE LA REPUBLICA ARGENTINA C/ BIYEMAS SOCIEDAD ANÓNIMA, KANDIKO SOCIEDAD ANÓNIMA Y REBISCO SOCIEDAD ANÓNIMA",,FALSE,
employee_management_extended.record_002114,1152/10 E,ASOCIACIÓN DE PROFESIONALES UNIVERSITARIOS DEL AGUA Y LA ENERGÍA ELÉCTRICA C/ CONSORCIO DE EMPRESAS MENDOCINAS PARA POTRERILLOS SOCIEDAD ANÓNIMA,,FALSE,
employee_management_extended.record_002115,1153/10 E,"ASOCIACIÓN DE PROFESIONALES UNIVERSITARIOS DEL AGUA Y LA ENERGÍA ELÉCTRICA C/ COMPAÑÍA ADMINISTRADORA DEL MERCADO MAYORISTA ELÉCTRICO SOCIEDAD ANÓNIMA (REEMPLAZA A CCT N° 706/05 ""E"")",,FALSE,
employee_management_extended.record_002116,1154/10 E,SINDICATO DE ENCARGADOS APUNTADORES MARÍTIMOS Y AFINES DE LA REPÚBLICA ARGENTINA C/ FEDERACIÓN MARÍTIMA PORTUARIA Y DE LA INDUSTRIA NAVAL DE LA REPÚBLICA ARGENTINA,,FALSE,
employee_management_extended.record_002117,1155/10 E,FEDERACION DE TRABAJADORES DEL TABACO DE LA REPUBLICA ARGENTINA Y SINDICATO DE OBREROS DEL TABACO DE LA PROVINCIA DE JUJUY C/ UNIVERSAL LEAF TABACOS SOCIEDAD ANONIMA,,FALSE,
employee_management_extended.record_002118,1156/10 E,ASOCIACION DEL PERSONAL JERARQUICO DEL AGUA Y LA ENERGIA C/ COMPAÑÍA DE TRANSPORTE DE ENERGÍA ELÉCTRICA EN ALTA TENSIÓN TRANSENER SOCIEDAD ANÓNIMA (REEMPLAZA AL CCT Nº 669/04 E),,FALSE,
employee_management_extended.record_002119,1158/10 E,UNION DE TRABAJADORES DE ENTIDADES DEPORTIVAS Y CIVILES C/ ASOCIACION BANCARIA SOCIEDAD DE EMPLEADOS DE BANCO,,FALSE,
employee_management_extended.record_002120,1159/10 E,ASOCIACION OBRERA TEXTIL DE LA REPUBLICA ARGENTINA C/ TIPOITI SATIC (REEMPLAZA AL CCT Nº 676/04 E,,FALSE,
employee_management_extended.record_002121,1160/10 E,FEDERACION ARGENTINA DE TRABAJADORES DE LUZ Y FUERZA Y SINDICATO DE LUZ Y FUERZA DE TUCUMAN C/ EMPRESA DE DISTRIBUCIÓN ELÉCTRICA DE TUCUMÁN SOCIEDAD ANÓNIMA -EDETSA (REEMPLAZA AL CCT Nº 960/08 E),,FALSE,
employee_management_extended.record_002122,1161/10 E,CENTRO DE CAPITANES DE ULTRAMAR Y OFICIALES DE LA MARINA MERCANTE C/ NATIONAL SHIPPING SOCIEDAD ANÓNIMA,,FALSE,
employee_management_extended.record_002123,1162/10 E,CENTRO DE CAPITANES DE ULTRAMAR Y OFICIALES DE LA MARINA MERCANTE C/ NAVIERA SUR PETROLERA SOCIEDAD ANÓNIMA,,FALSE,
employee_management_extended.record_002124,1163/10 E,ASOCIACIÓN DEL PERSONAL AERONÁUTICO C/ DUTY PAID SOCIEDAD ANÓNIMA,,FALSE,
employee_management_extended.record_002125,1164/10 E,SINDICATO DE OBREROS Y EMPLEADOS DE PETROQUÍMICA COMODORO RIVADAVIA C/ PETROQUÍMICA COMODORO RIVADAVIA SOCIEDAD ANÓNIMA (REEMPLAZA AL CCT N° 64/75 E),,FALSE,
employee_management_extended.record_002126,1165/10 E,ASOCIACIÓN SEÑALEROS FERROVIARIOS ARGENTINOS C/ METROVÍAS SOCIEDAD ANÓNIMA (REEMPLAZA AL CCT N° 649/04 E),,FALSE,
employee_management_extended.record_002127,1166/10 E,ASOCIACIÓN DE PROFESIONALES UNIVERSITARIOS DEL AGUA Y LA ENERGÍA ELÉCTRICA C/ TERMOELÉCTRICA JOSÉ DE SAN MARTÍN SOCIEDAD ANÓNIMA,,FALSE,
employee_management_extended.record_002128,1167/10 E,SINDICATO DEL PERSONAL DE DRAGADO Y BALIZAMIENTO C/ HIDROVÍA SOCIEDAD ANÓNIMA (REEMPLAZA AL CCT N° 886/07 E),,FALSE,
employee_management_extended.record_002129,1168/10 E,SINDICATO LA FRATERNIDAD C/ BELGRANO CARGAS SOCIEDAD ANÓNIMA (REEMPLAZA AL CCT N° 675/04 E),,FALSE,
employee_management_extended.record_002130,1169/10 E,FEDERACIÓN NACIONAL DE TRABAJADORES DE OBRAS SANITARIAS/SINDICATO ÚNICO DE TRABAJADORES DE OBRAS SANITARIAS CORRIENTES C/ AGUAS DE CORRIENTES SOCIEDAD ANÓNIMA (REEMPLAZA AL CCT N° 793/06 E),,FALSE,
employee_management_extended.record_002131,1170/10 E,FEDERACIÓN NACIONAL DE TRABAJADORES DE OBRAS SANITARIAS/SINDICATO ÚNICO DE TRABAJADORES DE OBRAS SANITARIAS CORRIENTES C/ URBATEC SOCIEDAD ANÓNIMA (REEMPLAZA AL CCT N° 843/07 E),,FALSE,
employee_management_extended.record_002132,1171/10 E,SINDICATO DE GUINCHEROS Y MAQUINISTAS DE GRÚAS MÓVILES DE LA REPÚBLICA ARGENTINA C/ COOPERATIVA MARPLATENSE DE PESCA E INDUSTRIALIZACIÓN LIMITADA (COOMARPES LIMITADA),,FALSE,
employee_management_extended.record_002133,1172/10 E,SINDICATO DE MECANICOS Y AFINES DEL TRANSPORTE AUTOMOTOR DE LA REPUBLICA ARGENTINA C/ TA GAS TECHNOLOGY S.A. (CONTINUADORA DE DISTRIBUIDORA SHOPPING S.A.),,FALSE,
employee_management_extended.record_002134,1173/11 E,UNION DEL PERSONAL SUPERIOR DEL GAS C/ DISTRIBUIDORA DE GAS DEL CENTRO S.A.,,FALSE,
employee_management_extended.record_002135,1174/11 E,"FEDERACION NACIONAL DE TRABAJADORES DE OBRAS SANITARIAS, SINDICATO DEL PERSONAL DE OBRAS SANITARIAS MISIONES C/ COOPERATIVA DE ELECTRICIDAD DE ELDORADO LIMITADA (REEMPLAZA AL CCT N° 962/08 E)",,FALSE,
employee_management_extended.record_002136,1175/11 E,"SINDICATO DE TRABAJADORES DE JUEGOS DE AZAR, ENTRETENIMIENTO, ESPARCIMIENTO, RECREACION Y AFINES DE LA REPUBLICA ARGENTINA C/ BWIN ARGENTINA SOCIEDAD ANONIMA",,FALSE,
employee_management_extended.record_002137,1176/11 E,SINDICATO DE MECANICOS Y AFINES DEL TRANSPORTE AUTOMOTOR DE LA REPUBLICA ARGENTINA C/ JUNTAS CICARELLI SOCIEDAD ANONIMA,,FALSE,
employee_management_extended.record_002138,1177/11 E,"SINDICATO DE TRABAJADORES DE JUEGOS DE AZAR, ENTRETENIMIENTO, ESPARCIMIENTO, RECREACION Y AFINES DE LA REPUBLICA ARGENTINA C/ COLEAL SOCIEDAD ANONIMA",,FALSE,
employee_management_extended.record_002139,1178/11 E,"SINDICATO DE TRABAJADORES DE JUEGOS DE AZAR, ENTRETENIMIENTO, ESPARCIMIENTO, RECREACION Y AFINES DE LA REPUBLICA ARGENTINA C/ VIDEO DROME SOCIEDAD ANONIMA",,FALSE,
employee_management_extended.record_002140,1179/11 E,SINDICATO DE MECANICOS Y AFINES DEL TRANSPORTE AUTOMOTOR DE LA REPUBLICA ARGENTINA C/ HONDA MOTOR DE ARGENTINA SOCIEDAD ANONIMA (REEMPLAZA AL CCT N° 838/07 E),,FALSE,
employee_management_extended.record_002141,1180/11 E,SINDICATO DE MECANICOS Y AFINES DEL TRANSPORTE AUTOMOTOR DE LA REPUBLICA ARGENTINA C/ CAR ONE SOCIEDAD DE RESPONSABILIDAD LIMITADA (REEMPLAZA AL CCT N° 409/00 E),,FALSE,
employee_management_extended.record_002142,1181/11 E,SINDICATO DE EMPLEADOS TEXTILES DE LA INDUSTRIA Y AFINES DE LA REPUBLICA ARGENTINA C/ DU PONT ARGENTINA SOCIEDAD ANONIMA (REEMPLAZA AL CCT N° 1030/09 E),,FALSE,
employee_management_extended.record_002143,1182/11 E,UNION FERROVIARIA C/ CONSORCIO DE GESTION DEL PUERTO DE QUEQUEN,,FALSE,
employee_management_extended.record_002144,1183/11 E,SOCIEDAD DE BENEFICENCIA HOSPITAL ITALIANO GARIBALDI ASOCIACION CIVIL C/ ASOCIACION DE TRABAJADORES DE LA SANIDAD ARGENTINA DE ROSARIO,,FALSE,
employee_management_extended.record_002145,1184/11 E,SINDICATO DE TRABAJADORES DE OBRAS SANITARIAS DE SANTIAGO DEL ESTERO Y FEDERACION NACIONAL DE TRABAJADORES DE OBRAS SANITARIAS C/ AGUAS DE SANTIAGO SOCIEDAD ANONIMA,,FALSE,
employee_management_extended.record_002146,1185/11 E,FEDERACIÓN SINDICATOS UNIDOS PETROLEROS E HIDROCARBURIFEROS C/ TH Y ASOCIADOS SOCIEDAD DE RESPONSABILIDAD LIMITADA,,FALSE,
employee_management_extended.record_002147,1186/11 E,ASOCIACIÓN DEL PERSONAL DE LA JUNTA NACIONAL DE GRANOS DE VILLA CONSTITUCIÓN C/ SERVICIOS PORTUARIOS SOCIEDAD ANÓNIMA (REEMPLAZA PARCIALMENTE AL CCT N° 955/08 E),,FALSE,
employee_management_extended.record_002148,1187/11 E,FEDERACIÓN SINDICATOS UNIDOS PETROLEROS E HIDROCARBURIFEROS C/ M Y G SOCIEDAD DE RESPONSABILIDAD LIMITADA,,FALSE,
employee_management_extended.record_002149,1188/11 E,FEDERACIÓN SINDICATOS UNIDOS PETROLEROS E HIDROCARBURIFEROS C/ CARLOS ALFREDO VILLARRUEL,,FALSE,
employee_management_extended.record_002150,1189/11 E,FEDERACIÓN SINDICATOS UNIDOS PETROLEROS E HIDROCARBURIFEROS C/SERVICIOS DE INGENIERÍA Y CONSTRUCCIONES TECNOLÓGICAS SOCIEDAD ANÓNIMA,,FALSE,
employee_management_extended.record_002151,1190/11 E,SINDICATO UNIDOS PORTUARIOS ARGENTINOS C/ EMPRESAS DE SERVICIOS PORTUARIOS DE ESTIBAJES,,FALSE,
employee_management_extended.record_002152,1191/11 E,"UNION TRABAJADORES DEL TURISMO, HOTELEROS Y GASTRONOMICOS DE LA REPUBLICA ARGENTINA C/ INTERMAR BINGOS SA, INTERBAS SA, BINGOS PLATENSES SA, BINGO DEL OESTE SA, IBERARGEN SA E INTERJUEGOS SA.",,FALSE,
employee_management_extended.record_002153,1192/11 E,SINDICATO DE MECANICOS Y AFINES DEL TRANSPORTE AUTOMOTOR DE LA REPUBLICA ARGENTINA C/ GESTAMP BAIRES SOCIEDAD ANONIMA (REEMPLAZA AL CCT N° 1086/10 E),,FALSE,
employee_management_extended.record_002154,1193/11 E,SINDICATO UNIDOS PORTUARIOS ARGENTINOS PUERTOS CAPITAL FEDERAL Y DOCK SUD C/ ROMAN SERVICIOS SOCIEDAD ANONIMA,,FALSE,
employee_management_extended.record_002155,1194/11 E,"UNION DEL PERSONAL CIVIL DE LA NACION, FEDERACION NACIONAL DE TRABAJADORES DE OBRAS SANITARIAS, SINDICATO DE TRABAJADORES DE SANEAMIENTO DE RIO NEGRO (SI.T.SA.R.N.) C/ AGUAS RIONEGRINAS S.A.",,FALSE,
employee_management_extended.record_002156,1195/11 E,SINDICATO ARGENTINO DE TELEVISION C/ MTV NETWORKS ARGENTINA S.R.L.,,FALSE,
employee_management_extended.record_002157,1196/11 E,"FEDERACION ARGENTINA DE TRABAJADORES DE LUZ Y FUERZA, SINDICATO DE LUZ Y FUERZA DE MENDOZA C/ CENTRALES TERMICAS MENDOZA",,FALSE,
employee_management_extended.record_002158,1197/11 E,ASOCIACION DE PROFESIONALES UNIVERSITARIOS DEL AGUA Y ENERGIA ELECTRICA C/ EMPRESA DE DISTRIBUCION ELECTRICA DE TUCUMAN S.A.,,FALSE,
employee_management_extended.record_002159,1198/11 E,UNION DE TRABAJADORES SOCIEDADES DE AUTORES Y AFINES DE LA REPUBLICA ARGENTINA C/ SYMANTEC SOFTWARE ARGENTINA S.A.,,FALSE,
employee_management_extended.record_002160,1199/11 E,FEDERACION ARGENTINA DE TRABAJADORES DE LUZ Y FUERZA C/ SOENERGY ARGENTINA SA,,FALSE,
employee_management_extended.record_002161,1200/11 E,"FEDERACION ARGENTINA DE TRABAJADORES DE LUZ Y FUERZA, SINDICATO DE LUZ Y FUERZA DE ENTRE RIOS C/ PROENERGY SERVICES DE ARGENTINA SRL",,FALSE,
employee_management_extended.record_002162,1201/11 E,FEDERACION ARGENTINA DE TRABAJADORES DE LUZ Y FUERZA C/ SOENERGY ARGENTINA SA,,FALSE,
employee_management_extended.record_002163,1202/11 E,"UNION TRABAJADORES DE ENTIDADES DEPORTIVAS Y CIVILES C/ GESTION DE EMPRENDIMIENTOS DEPORTIVOS SA, SAN TELMO 2000 SA, VALLESE SA, MANAGEMENT DEPORTIVO SA, LARRALDE SA, RONDA CABILDO SA, GUINDA SA, OBLIGADO SA, NUEVO ATENEO SA, ETC.",,FALSE,
employee_management_extended.record_002164,1203/11 E,ASOCIACION DEL PERSONAL AERONAUTICO C/ LAN ARGENTINA SA,,FALSE,
employee_management_extended.record_002165,1204/11 E,FEDERACION ARGENTINA DE TRABAJADORES DE LUZ Y FUERZA Y SINDICATO DE LUZ Y FUERZA DE MERCEDES C/ TCL SA,,FALSE,
employee_management_extended.record_002166,1205/11 E,ASOCIACION DE PROFESIONALES UNIVERSITARIOS DEL AGUA Y ENERGIA ELECTRICA C/ EMPRESA DISTRIBUIDORA DE ELECTRICIDAD DE SANTIAGO DEL ESTERO SA,,FALSE,
employee_management_extended.record_002167,1206/11 E,SINDICATO LA FRATERNIDAD C/ FERROVIAS SA CONCESIONARIA,,FALSE,
employee_management_extended.record_002168,1207/11 E,SINDICATO LA FRATERNIDAD C/ METROVIAS SA,,FALSE,
employee_management_extended.record_002169,1208/11 E,SINDICATO LA FRATERNIDAD C/ TRENES DE BUENOS AIRES SA,,FALSE,
employee_management_extended.record_002170,1209/11 E,"SINDICATO LA FRATERNIDAD C/ FERROCARRIL GENERAL BELGRANO SA, UNIDAD DE GESTION OPERATIVA FERROVIARIA DE EMERGENCIA SA - BELGRANO SUR",,FALSE,
employee_management_extended.record_002171,1210/11 E,"SINDICATO LA FRATERNIDAD C/ FERROCARRIL GENERAL BELGRANO SA, UNIDAD DE GESTION OPERATIVA FERROVIARIA DE EMERGENCIA - LINEA GENERAL ROCA",,FALSE,
employee_management_extended.record_002172,1211/11 E,"SINDICATO LA FRATERNIDAD C/ FERROCARRIL GENERAL BELGRANO SA, UNIDAD DE GESTION OPERATIVA FERROVIARIA DE EMERGENCIA SA - LINEA SAN MARTIN",,FALSE,
employee_management_extended.record_002173,1212/11 E,FEDERACION ARGENTINA DE TRABAJADORES DE LUZ Y FUERZA Y SINDICATO DE LUZ Y FUERZA DE MENDOZA C/ HIDRONIHUIL SA,,FALSE,
employee_management_extended.record_002174,1213/11 E,SINDICATO DE MECANICOS Y AFINES DEL TRANSPORTE AUTOMOTOR DE LA REPUBLICA ARGENTINA C/ FAURECIA SISTEMAS DE ESCAPE ARGENTINA S.A,,FALSE,
employee_management_extended.record_002175,1214/11 E,UNION TRABAJADORES DE ENTIDADES DEPORTIVAS Y CIVILES CON EL SERVICIO UNIVERSITARIO MEDICO ASISTENCIAL,,FALSE,
employee_management_extended.record_002176,1215/11 E,SINDICATO LA FRATERNIDAD C/ NUEVO TREN DE LA COSTA S.A,,FALSE,
employee_management_extended.record_002177,1216/11 E,FEDERACION ARGENTINA DE TRABAJADORES DE LUZ Y FUERZA Y SINDICATO DE LUZ Y FUERZA DE LA ZONA DEL PARANA C/ TERMOELECTRICA MANUEL BELGRANO S.A,,FALSE,
employee_management_extended.record_002178,1217/11 E,SINDICATO UNICO DE TRABAJADORES DEL ESTADO DE LA CIUDAD DE BUENOS AIRES C/ JARDIN ZOOLOGICO DE LA CIUDAD DE BUENOS AIRES S.A.,,FALSE,
employee_management_extended.record_002179,1218/11 E,"SINDICATO DE TRABAJADORES DE JUEGOS DE AZAR, ENTRETENIMIENTO, ESPARCIMIENTO, RECREACION Y AFINES DE LA REPUBLICA ARGENTINA C/ ARGENTONE S.A.",,FALSE,
employee_management_extended.record_002180,1219/11 E,SINDICATO DE MECANICOS Y AFINES DEL TRANSPORTE AUTOMOTOR DE LA REPUBLICA ARGENTINA C/ PAGODA S.A.,,FALSE,
employee_management_extended.record_002181,1220/11 E,ASOCIACION DE PILOTOS DE LINEAS AEREAS C/ HELICOPTEROS MARINOS S.A.,,FALSE,
employee_management_extended.record_002182,1221/11 E,ASOCIACION DEL PERSONAL TECNICO AERONAUTICO C/ HELICOPTEROS MARINOS S.A.,,FALSE,
employee_management_extended.record_002183,1222/11 E,SINDICATO ARGENTINO DE TELEVISION C/ LUCERO IMAGEN Y SONIDO S.R.L.,,FALSE,
employee_management_extended.record_002184,1223/11 E,SINDICATO ARGENTINO DE TELEVISION C/ SOLUCIONES LOGISTICAS S.A.,,FALSE,
employee_management_extended.record_002185,1224/11 E,SINDICATO ARGENTINO DE TELEVISION C/ THE WALT DISNEY COMPANY ARGENTINA S.A.,,FALSE,
employee_management_extended.record_002186,1225/11 E,SINDICATO DE CAPATACES ESTIBADORES PORTUARIOS C/ BUENOS AIRES CONTAINER TERMINAL SERVICES S.A.,,FALSE,
employee_management_extended.record_002187,1226/11 E,"SINDICATO DEL PERSONAL DE EMPRESAS PARTICULARES DE PETROLEO, GAS DE PETROLEO, DERIVADOS DE AMBOS Y SUBSIDIARIOS DE LA PCIA. DE BUENOS AIRES (ZONA NOROESTE) Y FEDERACION ARGENTINA SINDICAL DEL PETROLEO, GAS Y BIOCOMBUSTIBLES C/ VITCO S.A.",,FALSE,
employee_management_extended.record_002188,1227/11 E,"FEDERACION NACIONAL DE TRABAJADORES DE OBRAS SANITARIAS, SINDICATO DEL PERSONAL DE OBRAS SANITARIAS MISIONES C/ SERVICIOS DE AGUAS DE MISIONES S.A.",,FALSE,
employee_management_extended.record_002189,1228/11 E,ASOCIACION DE MEDICOS DE LA ACTIVIDAD PRIVADA C/ INTERNATIONAL HEALTH SERVICES ARGENTINA S.A.,,FALSE,
employee_management_extended.record_002190,1229/11 E,"SINDICATO DE TRABAJADORES DE JUEGOS DE AZAR, ENTRETENIMIENTO, ESPARCIMIENTO, RECREACION Y AFINES DE LA REPUBLICA ARGENTINA C/ CASINOS DE MISIONES S.A.",,FALSE,
employee_management_extended.record_002191,1230/11 E,"FEDERACION MARITIMA, PORTUARIA Y DE LA INDUSTRIA NAVAL DE LA REPUBLICA ARGENTINA C/ PUERTO VILLA CONSTITUCION S.R.L.",,FALSE,
employee_management_extended.record_002192,1231/11 E,ASOCIACION OBRERA MINERA ARGENTINA C/ MINERA TRITON ARGENTINA S.A.,,FALSE,
employee_management_extended.record_002193,1232/11 E,SINDICATO DE MECANICOS Y AFINES DEL TRANSPORTE AUTOMOTOR DE LA REPUBLICA ARGENTINA C/ TREVES ARGENTINA S.A.,,FALSE,
employee_management_extended.record_002194,1233/11 E,UNION TRABAJADORES DE ENTIDADES DEPORTIVAS Y CIVILES C/ INSTITUTO DE ESTADISTICA Y REGISTRO DE LA INDUSTRIA DE LA CONSTRUCCION,,FALSE,
